-556.000	-390.000	4.000
2742.000	1414.000	8.000
-12255.000	-7448.000	12.000
-14839.000	-25889.000	16.000
-14753.000	14738.000	20.000
-33149.000	42291.000	24.000
6017.000	764.000	28.000
-35976.000	-19640.000	32.000
14100.000	-22578.000	36.000
63581.000	6931.000	40.000
-3820.000	-17823.000	44.000
-8127.000	-3289.000	48.000
-36676.000	82956.000	52.000
-115183.000	6444.000	56.000
-98708.000	-42643.000	60.000
242.000	-169.000	64.000
-577.000	1368.000	68.000
2528.000	-6070.000	72.000
-16389.000	36206.000	76.000
21988.000	-8893.000	80.000
-30802.000	7516.000	84.000
6941.000	-14457.000	88.000
2893.000	-2248.000	92.000
-1103.000	40451.000	96.000
-17945.000	-3847.000	100.000
48432.000	10414.000	104.000
-6677.000	57489.000	108.000
-99895.000	88212.000	112.000
-121041.000	65925.000	116.000
-184436.000	38205.000	120.000
-114724.000	-4044.000	124.000
-197.000	63.000	128.000
353.000	-196.000	132.000
-1849.000	179.000	136.000
18427.000	-6060.000	140.000
-611.000	-33226.000	144.000
-20514.000	-25522.000	148.000
-45296.000	-24090.000	152.000
-1487.000	-10449.000	156.000
-10622.000	-15115.000	160.000
-17127.000	-14567.000	164.000
14330.000	-361.000	168.000
-59627.000	-1622.000	172.000
-63642.000	-34376.000	176.000
-19798.000	-11884.000	180.000
-58116.000	-6427.000	184.000
-42255.000	18849.000	188.000
22.000	-118.000	192.000
-119.000	1001.000	196.000
1221.000	-4424.000	200.000
-8461.000	29254.000	204.000
-26325.000	39381.000	208.000
-24055.000	9431.000	212.000
-23064.000	26394.000	216.000
8024.000	44598.000	220.000
42763.000	24911.000	224.000
-1929.000	588.000	228.000
3160.000	23012.000	232.000
-10218.000	85632.000	236.000
-92668.000	46644.000	240.000
-60917.000	13863.000	244.000
-60482.000	16287.000	248.000
-66120.000	-12812.000	252.000
23.000	22.000	256.000
0.000	92.000	260.000
600.000	-466.000	264.000
-3076.000	-4620.000	268.000
-23089.000	6577.000	272.000
-18858.000	-13465.000	276.000
12223.000	12176.000	280.000
-2322.000	14371.000	284.000
13140.000	15603.000	288.000
-899.000	16026.000	292.000
43754.000	-11517.000	296.000
25595.000	27250.000	300.000
-54869.000	-9690.000	304.000
-42896.000	-12127.000	308.000
-22979.000	-2393.000	312.000
-40047.000	-23119.000	316.000
70.000	72.000	320.000
-9.000	507.000	324.000
247.000	-1973.000	328.000
-4035.000	4925.000	332.000
-8037.000	31801.000	336.000
23436.000	628.000	340.000
7510.000	11749.000	344.000
2235.000	-274.000	348.000
32986.000	-1752.000	352.000
3192.000	6634.000	356.000
-7115.000	-6456.000	360.000
-26254.000	69099.000	364.000
-69352.000	34574.000	368.000
-65199.000	5617.000	372.000
-20323.000	-6218.000	376.000
-22038.000	-754.000	380.000
12.000	-84.000	384.000
1182.000	402.000	388.000
-4272.000	-2267.000	392.000
27017.000	21871.000	396.000
1108.000	612.000	400.000
-27871.000	-37054.000	404.000
17212.000	-28255.000	408.000
8864.000	-13817.000	412.000
4312.000	16998.000	416.000
5454.000	21452.000	420.000
6295.000	6226.000	424.000
1690.000	-12641.000	428.000
-78851.000	30859.000	432.000
-66191.000	-25577.000	436.000
-30076.000	-26555.000	440.000
-30127.000	18532.000	444.000
-50.000	107.000	448.000
415.000	49.000	452.000
-1972.000	344.000	456.000
10785.000	-5723.000	460.000
-12862.000	15271.000	464.000
28814.000	-24686.000	468.000
43969.000	-31993.000	472.000
-6273.000	-3739.000	476.000
4771.000	880.000	480.000
-3771.000	20846.000	484.000
19718.000	-4606.000	488.000
1597.000	13373.000	492.000
-40407.000	82174.000	496.000
-45366.000	-12704.000	500.000
-51916.000	-6761.000	504.000
-27513.000	15395.000	508.000
-92.000	177.000	512.000
535.000	-643.000	516.000
-2194.000	3295.000	520.000
11826.000	-15040.000	524.000
22863.000	21041.000	528.000
9940.000	14880.000	532.000
4797.000	-221.000	536.000
-7301.000	-32081.000	540.000
32160.000	-24132.000	544.000
10982.000	11744.000	548.000
14050.000	-6148.000	552.000
14889.000	-12425.000	556.000
-41435.000	10546.000	560.000
-55469.000	7274.000	564.000
-38588.000	-6211.000	568.000
-19561.000	1606.000	572.000
-36.000	-84.000	576.000
-337.000	-126.000	580.000
857.000	759.000	584.000
-13416.000	-5930.000	588.000
12330.000	-3007.000	592.000
-33196.000	-17763.000	596.000
-8874.000	-14834.000	600.000
-12722.000	-16911.000	604.000
-705.000	-17884.000	608.000
27310.000	39954.000	612.000
-16940.000	29668.000	616.000
9131.000	-1204.000	620.000
-22162.000	17564.000	624.000
-27938.000	26726.000	628.000
-44042.000	9545.000	632.000
-23250.000	21491.000	636.000
76.000	5.000	640.000
-267.000	111.000	644.000
1730.000	-356.000	648.000
-10265.000	9071.000	652.000
15129.000	-35009.000	656.000
1857.000	209.000	660.000
-23241.000	-9960.000	664.000
8117.000	3761.000	668.000
-15158.000	-21564.000	672.000
6413.000	-18868.000	676.000
-23568.000	30238.000	680.000
-25636.000	-11025.000	684.000
-18284.000	-14542.000	688.000
-34512.000	-1569.000	692.000
-22644.000	-13476.000	696.000
-27282.000	20188.000	700.000
200.000	88.000	704.000
-861.000	-47.000	708.000
3446.000	309.000	712.000
-20276.000	-3371.000	716.000
-18266.000	-19711.000	720.000
27749.000	22863.000	724.000
22276.000	31341.000	728.000
-726.000	-3614.000	732.000
23331.000	-20395.000	736.000
-18900.000	25223.000	740.000
-12957.000	7542.000	744.000
-8724.000	-30820.000	748.000
4722.000	-36261.000	752.000
-3489.000	41446.000	756.000
-19759.000	-15134.000	760.000
-10871.000	-4889.000	764.000
200.000	69.000	768.000
-886.000	316.000	772.000
