Y columns by X rows

X Values:-5,-4.800000e+00,-4.600000e+00,-4.400000e+00,-4.200000e+00,-4,-3.800000e+00,-3.600000e+00,-3.400000e+00,-3.200000e+00,-3,-2.800000e+00,-2.600000e+00,-2.400000e+00,-2.200000e+00,-2,-1.800000e+00,-1.600000e+00,-1.400000e+00,-1.200000e+00,-1,-8.000000e-01,-6.000000e-01,-4.000000e-01,-2.000000e-01,0,2.000000e-01,4.000000e-01,6.000000e-01,8.000000e-01,1,1.200000e+00,1.400000e+00,1.600000e+00,1.800000e+00,2,2.200000e+00,2.400000e+00,2.600000e+00,2.800000e+00,3,3.200000e+00,3.400000e+00,3.600000e+00,3.800000e+00,4,4.200000e+00,4.400000e+00,4.600000e+00,4.800000e+00,5,

Y Values:-5,-4.800000e+00,-4.600000e+00,-4.400000e+00,-4.200000e+00,-4,-3.800000e+00,-3.600000e+00,-3.400000e+00,-3.200000e+00,-3,-2.800000e+00,-2.600000e+00,-2.400000e+00,-2.200000e+00,-2,-1.800000e+00,-1.600000e+00,-1.400000e+00,-1.200000e+00,-1,-8.000000e-01,-6.000000e-01,-4.000000e-01,-2.000000e-01,0,2.000000e-01,4.000000e-01,6.000000e-01,8.000000e-01,1,1.200000e+00,1.400000e+00,1.600000e+00,1.800000e+00,2,2.200000e+00,2.400000e+00,2.600000e+00,2.800000e+00,3,3.200000e+00,3.400000e+00,3.600000e+00,3.800000e+00,4,4.200000e+00,4.400000e+00,4.600000e+00,4.800000e+00,5,

1.375942e+03,1.385636e+03,1.385285e+03,1.387108e+03,1.378925e+03,1.366583e+03,1.350310e+03,1.333168e+03,1.311946e+03,1.292506e+03,1.267510e+03,1.246118e+03,1.217099e+03,1.197694e+03,1.184026e+03,1.164284e+03,1.145986e+03,1.131335e+03,1.120217e+03,1.109000e+03,1.105221e+03,1.101667e+03,1.101215e+03,1.102519e+03,1.106860e+03,1.111210e+03,1.118731e+03,1.127539e+03,1.136699e+03,1.151246e+03,1.167723e+03,1.186742e+03,1.210182e+03,1.231338e+03,1.263174e+03,1.295834e+03,1.333286e+03,1.369309e+03,1.404890e+03,1.444219e+03,1.477078e+03,1.503466e+03,1.524031e+03,1.528685e+03,1.533627e+03,1.528438e+03,1.513752e+03,1.487165e+03,1.455234e+03,1.417323e+03,1.383488e+03,
1.411078e+03,1.420986e+03,1.420690e+03,1.422004e+03,1.413509e+03,1.401040e+03,1.383524e+03,1.365168e+03,1.344278e+03,1.310369e+03,1.292360e+03,1.276538e+03,1.253113e+03,1.229702e+03,1.207766e+03,1.189460e+03,1.169396e+03,1.153965e+03,1.143475e+03,1.133349e+03,1.126551e+03,1.122775e+03,1.121796e+03,1.123541e+03,1.125836e+03,1.130988e+03,1.138066e+03,1.146550e+03,1.158007e+03,1.172436e+03,1.188811e+03,1.208020e+03,1.232672e+03,1.256717e+03,1.290605e+03,1.324959e+03,1.361867e+03,1.398717e+03,1.440292e+03,1.476508e+03,1.510164e+03,1.527777e+03,1.551198e+03,1.565685e+03,1.569535e+03,1.563432e+03,1.546233e+03,1.528764e+03,1.493049e+03,1.454683e+03,1.408925e+03,
1.444935e+03,1.452245e+03,1.452024e+03,1.454106e+03,1.446405e+03,1.432025e+03,1.414355e+03,1.395016e+03,1.377426e+03,1.352588e+03,1.326806e+03,1.303673e+03,1.273837e+03,1.256921e+03,1.236649e+03,1.214175e+03,1.194992e+03,1.177974e+03,1.164685e+03,1.154423e+03,1.145293e+03,1.142462e+03,1.141305e+03,1.141949e+03,1.145246e+03,1.148672e+03,1.155862e+03,1.164614e+03,1.175990e+03,1.190213e+03,1.207261e+03,1.228489e+03,1.253464e+03,1.282518e+03,1.309391e+03,1.347585e+03,1.386545e+03,1.426424e+03,1.469807e+03,1.506228e+03,1.530828e+03,1.561427e+03,1.584963e+03,1.597290e+03,1.601099e+03,1.603959e+03,1.581280e+03,1.554149e+03,1.518777e+03,1.477851e+03,1.435359e+03,
1.472509e+03,1.483349e+03,1.483454e+03,1.484538e+03,1.475722e+03,1.460984e+03,1.443716e+03,1.426216e+03,1.403170e+03,1.378546e+03,1.353203e+03,1.329016e+03,1.305021e+03,1.275239e+03,1.260825e+03,1.239328e+03,1.217916e+03,1.199240e+03,1.184668e+03,1.172513e+03,1.166857e+03,1.160436e+03,1.158186e+03,1.158615e+03,1.160942e+03,1.166610e+03,1.173009e+03,1.181035e+03,1.192678e+03,1.206436e+03,1.224187e+03,1.246306e+03,1.271767e+03,1.302462e+03,1.336348e+03,1.369433e+03,1.410622e+03,1.451118e+03,1.495532e+03,1.521552e+03,1.557791e+03,1.590873e+03,1.614504e+03,1.627836e+03,1.641773e+03,1.627221e+03,1.610588e+03,1.582882e+03,1.546540e+03,1.508488e+03,1.465100e+03,
1.500100e+03,1.507477e+03,1.513754e+03,1.510983e+03,1.501018e+03,1.477831e+03,1.470227e+03,1.438415e+03,1.430836e+03,1.405754e+03,1.380090e+03,1.353092e+03,1.329270e+03,1.307725e+03,1.282113e+03,1.260371e+03,1.238974e+03,1.219951e+03,1.203489e+03,1.191273e+03,1.181999e+03,1.176354e+03,1.174258e+03,1.174411e+03,1.177208e+03,1.179957e+03,1.187320e+03,1.196488e+03,1.208863e+03,1.223517e+03,1.241431e+03,1.263492e+03,1.285807e+03,1.318528e+03,1.354465e+03,1.393068e+03,1.433598e+03,1.474464e+03,1.516176e+03,1.547115e+03,1.583884e+03,1.618337e+03,1.641855e+03,1.654902e+03,1.670992e+03,1.661486e+03,1.638363e+03,1.611181e+03,1.574320e+03,1.529964e+03,1.484538e+03,
1.524743e+03,1.535661e+03,1.539133e+03,1.536060e+03,1.527403e+03,1.512296e+03,1.493794e+03,1.473601e+03,1.454061e+03,1.429026e+03,1.402395e+03,1.376322e+03,1.349180e+03,1.323064e+03,1.299362e+03,1.274042e+03,1.258104e+03,1.238041e+03,1.220753e+03,1.207334e+03,1.198245e+03,1.190483e+03,1.188377e+03,1.187977e+03,1.189978e+03,1.194568e+03,1.200133e+03,1.209053e+03,1.220925e+03,1.236450e+03,1.255471e+03,1.277778e+03,1.304689e+03,1.331901e+03,1.371637e+03,1.411356e+03,1.452864e+03,1.498127e+03,1.530270e+03,1.572018e+03,1.610946e+03,1.643371e+03,1.666551e+03,1.680579e+03,1.693473e+03,1.678500e+03,1.662564e+03,1.633851e+03,1.595592e+03,1.556876e+03,1.509326e+03,
1.546580e+03,1.554746e+03,1.560616e+03,1.558296e+03,1.548948e+03,1.533820e+03,1.515707e+03,1.483417e+03,1.475090e+03,1.449795e+03,1.423714e+03,1.397839e+03,1.369655e+03,1.343127e+03,1.314487e+03,1.297787e+03,1.274172e+03,1.252656e+03,1.234958e+03,1.221406e+03,1.210976e+03,1.204844e+03,1.200584e+03,1.200432e+03,1.202114e+03,1.206458e+03,1.212906e+03,1.220739e+03,1.232654e+03,1.247649e+03,1.266844e+03,1.290465e+03,1.318943e+03,1.351242e+03,1.383884e+03,1.424170e+03,1.467751e+03,1.509516e+03,1.555428e+03,1.597872e+03,1.641776e+03,1.660409e+03,1.687218e+03,1.703088e+03,1.707281e+03,1.700676e+03,1.680819e+03,1.660525e+03,1.623906e+03,1.578856e+03,1.530705e+03,
1.567255e+03,1.577510e+03,1.576326e+03,1.571327e+03,1.563016e+03,1.555239e+03,1.536924e+03,1.514083e+03,1.477634e+03,1.457799e+03,1.443841e+03,1.415294e+03,1.388395e+03,1.361048e+03,1.335293e+03,1.313712e+03,1.288829e+03,1.267209e+03,1.249458e+03,1.234251e+03,1.222493e+03,1.215897e+03,1.211064e+03,1.209988e+03,1.211512e+03,1.215859e+03,1.221318e+03,1.230092e+03,1.241064e+03,1.258014e+03,1.277473e+03,1.301609e+03,1.330653e+03,1.362933e+03,1.401658e+03,1.442705e+03,1.479313e+03,1.527007e+03,1.569847e+03,1.614376e+03,1.654237e+03,1.685061e+03,1.704970e+03,1.722584e+03,1.727398e+03,1.720463e+03,1.701869e+03,1.672536e+03,1.635431e+03,1.595845e+03,1.549558e+03,
1.584966e+03,1.595823e+03,1.599893e+03,1.597136e+03,1.587439e+03,1.572554e+03,1.552823e+03,1.531924e+03,1.508056e+03,1.483106e+03,1.447356e+03,1.434184e+03,1.405756e+03,1.378777e+03,1.349841e+03,1.324101e+03,1.300764e+03,1.278527e+03,1.261772e+03,1.245652e+03,1.233039e+03,1.225103e+03,1.221233e+03,1.218749e+03,1.219796e+03,1.224021e+03,1.230431e+03,1.238631e+03,1.251424e+03,1.266797e+03,1.286397e+03,1.310203e+03,1.338999e+03,1.367455e+03,1.407730e+03,1.450977e+03,1.495093e+03,1.541800e+03,1.589283e+03,1.632631e+03,1.670770e+03,1.710831e+03,1.725065e+03,1.741232e+03,1.745031e+03,1.749735e+03,1.726304e+03,1.696831e+03,1.658099e+03,1.614475e+03,1.567810e+03,
1.601083e+03,1.611065e+03,1.610710e+03,1.612504e+03,1.603482e+03,1.589167e+03,1.569113e+03,1.547118e+03,1.523459e+03,1.485547e+03,1.475867e+03,1.447609e+03,1.418067e+03,1.389781e+03,1.362338e+03,1.334536e+03,1.315635e+03,1.292730e+03,1.270740e+03,1.254914e+03,1.242425e+03,1.234091e+03,1.228420e+03,1.227280e+03,1.227468e+03,1.230620e+03,1.237401e+03,1.246105e+03,1.258151e+03,1.273317e+03,1.289470e+03,1.314712e+03,1.345199e+03,1.380717e+03,1.422397e+03,1.467034e+03,1.512144e+03,1.561380e+03,1.598132e+03,1.644112e+03,1.681580e+03,1.716481e+03,1.742924e+03,1.769940e+03,1.772065e+03,1.755592e+03,1.737209e+03,1.707627e+03,1.668408e+03,1.623095e+03,1.572891e+03,
1.615837e+03,1.625876e+03,1.629567e+03,1.626299e+03,1.616710e+03,1.601386e+03,1.582813e+03,1.564887e+03,1.539279e+03,1.512833e+03,1.485545e+03,1.457762e+03,1.422155e+03,1.396669e+03,1.377319e+03,1.350567e+03,1.324462e+03,1.300301e+03,1.279526e+03,1.265371e+03,1.250147e+03,1.242312e+03,1.235373e+03,1.233365e+03,1.233407e+03,1.236559e+03,1.242870e+03,1.251662e+03,1.263211e+03,1.278406e+03,1.296189e+03,1.322320e+03,1.353634e+03,1.389674e+03,1.431270e+03,1.475986e+03,1.512784e+03,1.563167e+03,1.610831e+03,1.654562e+03,1.697705e+03,1.731744e+03,1.756809e+03,1.771683e+03,1.786118e+03,1.775066e+03,1.752278e+03,1.724346e+03,1.685534e+03,1.637388e+03,1.585977e+03,
1.627575e+03,1.638834e+03,1.641582e+03,1.639069e+03,1.628944e+03,1.613344e+03,1.580328e+03,1.575385e+03,1.539989e+03,1.526483e+03,1.498974e+03,1.470097e+03,1.441417e+03,1.413260e+03,1.385065e+03,1.357292e+03,1.331436e+03,1.310661e+03,1.287602e+03,1.269285e+03,1.255727e+03,1.246271e+03,1.240167e+03,1.237880e+03,1.238095e+03,1.240944e+03,1.246413e+03,1.255130e+03,1.267531e+03,1.283759e+03,1.302020e+03,1.328257e+03,1.354915e+03,1.391193e+03,1.437021e+03,1.483108e+03,1.531436e+03,1.582502e+03,1.619792e+03,1.666929e+03,1.708821e+03,1.743396e+03,1.769038e+03,1.783177e+03,1.787810e+03,1.780453e+03,1.770564e+03,1.736841e+03,1.699527e+03,1.652530e+03,1.600603e+03,
1.637848e+03,1.646664e+03,1.648899e+03,1.649717e+03,1.639121e+03,1.624000e+03,1.592786e+03,1.573602e+03,1.545934e+03,1.536920e+03,1.510537e+03,1.479952e+03,1.450769e+03,1.416573e+03,1.391595e+03,1.368912e+03,1.340548e+03,1.314818e+03,1.293155e+03,1.276253e+03,1.262665e+03,1.251581e+03,1.245453e+03,1.241181e+03,1.242322e+03,1.244905e+03,1.250416e+03,1.257873e+03,1.270328e+03,1.285822e+03,1.307041e+03,1.333047e+03,1.362802e+03,1.401289e+03,1.437763e+03,1.481220e+03,1.533017e+03,1.582014e+03,1.634151e+03,1.680252e+03,1.720828e+03,1.762483e+03,1.775360e+03,1.793395e+03,1.798101e+03,1.790733e+03,1.772295e+03,1.751722e+03,1.709431e+03,1.662942e+03,1.609813e+03,
1.650688e+03,1.657412e+03,1.662372e+03,1.659064e+03,1.648121e+03,1.619927e+03,1.617768e+03,1.594195e+03,1.569498e+03,1.542537e+03,1.515766e+03,1.492558e+03,1.461191e+03,1.433380e+03,1.403831e+03,1.372680e+03,1.345815e+03,1.321340e+03,1.299466e+03,1.282310e+03,1.265756e+03,1.254594e+03,1.248512e+03,1.245304e+03,1.244897e+03,1.247202e+03,1.252490e+03,1.260113e+03,1.272442e+03,1.288745e+03,1.309128e+03,1.335731e+03,1.368050e+03,1.398454e+03,1.443445e+03,1.491742e+03,1.543586e+03,1.593894e+03,1.642880e+03,1.679319e+03,1.724513e+03,1.760399e+03,1.787206e+03,1.814759e+03,1.816795e+03,1.809684e+03,1.791420e+03,1.760131e+03,1.718569e+03,1.674930e+03,1.620702e+03,
1.655914e+03,1.663711e+03,1.670293e+03,1.667379e+03,1.657436e+03,1.642063e+03,1.622336e+03,1.599896e+03,1.561643e+03,1.554600e+03,1.526551e+03,1.496821e+03,1.467575e+03,1.436864e+03,1.407633e+03,1.378323e+03,1.350538e+03,1.324916e+03,1.304405e+03,1.286827e+03,1.270427e+03,1.258092e+03,1.250784e+03,1.247194e+03,1.247173e+03,1.250133e+03,1.253650e+03,1.261822e+03,1.272990e+03,1.289874e+03,1.309786e+03,1.336884e+03,1.368338e+03,1.409371e+03,1.452810e+03,1.499388e+03,1.539683e+03,1.596205e+03,1.648662e+03,1.695056e+03,1.745384e+03,1.777924e+03,1.791035e+03,1.809535e+03,1.814892e+03,1.807614e+03,1.789615e+03,1.759489e+03,1.720478e+03,1.674646e+03,1.625954e+03,
1.662825e+03,1.674228e+03,1.670589e+03,1.673813e+03,1.665099e+03,1.650035e+03,1.631256e+03,1.608667e+03,1.582664e+03,1.555874e+03,1.534432e+03,1.503778e+03,1.472311e+03,1.442686e+03,1.412623e+03,1.382878e+03,1.358363e+03,1.330510e+03,1.306230e+03,1.286440e+03,1.272339e+03,1.261493e+03,1.253612e+03,1.249212e+03,1.248701e+03,1.251039e+03,1.256523e+03,1.264412e+03,1.275204e+03,1.290676e+03,1.308638e+03,1.335866e+03,1.369396e+03,1.410054e+03,1.455661e+03,1.502588e+03,1.544060e+03,1.599523e+03,1.651953e+03,1.699845e+03,1.749845e+03,1.769792e+03,1.798305e+03,1.816618e+03,1.820678e+03,1.826870e+03,1.803612e+03,1.773970e+03,1.734887e+03,1.689139e+03,1.633806e+03,
1.668794e+03,1.676239e+03,1.678597e+03,1.679215e+03,1.670523e+03,1.656298e+03,1.636492e+03,1.613031e+03,1.586858e+03,1.561518e+03,1.534081e+03,1.498285e+03,1.480436e+03,1.449903e+03,1.418159e+03,1.387547e+03,1.364712e+03,1.336180e+03,1.310708e+03,1.289803e+03,1.273142e+03,1.262079e+03,1.254263e+03,1.250182e+03,1.249610e+03,1.251975e+03,1.257698e+03,1.265381e+03,1.273843e+03,1.290725e+03,1.312533e+03,1.341016e+03,1.371913e+03,1.408142e+03,1.454611e+03,1.505577e+03,1.556768e+03,1.609992e+03,1.661111e+03,1.695228e+03,1.740950e+03,1.775870e+03,1.803958e+03,1.821583e+03,1.825439e+03,1.828331e+03,1.803643e+03,1.773310e+03,1.733032e+03,1.685472e+03,1.637192e+03,
1.674240e+03,1.684218e+03,1.687616e+03,1.684417e+03,1.674479e+03,1.658810e+03,1.639466e+03,1.617126e+03,1.592181e+03,1.571201e+03,1.540227e+03,1.511114e+03,1.480231e+03,1.449703e+03,1.416972e+03,1.389436e+03,1.366533e+03,1.337167e+03,1.311486e+03,1.290158e+03,1.273295e+03,1.263066e+03,1.255634e+03,1.251401e+03,1.250206e+03,1.252612e+03,1.258093e+03,1.264623e+03,1.276299e+03,1.291600e+03,1.312917e+03,1.341227e+03,1.375323e+03,1.412309e+03,1.451171e+03,1.503913e+03,1.558409e+03,1.610479e+03,1.663721e+03,1.698595e+03,1.743789e+03,1.779233e+03,1.808168e+03,1.824321e+03,1.829157e+03,1.822091e+03,1.814114e+03,1.782590e+03,1.739547e+03,1.690902e+03,1.638039e+03,
1.677466e+03,1.687558e+03,1.684618e+03,1.687759e+03,1.677304e+03,1.661650e+03,1.641922e+03,1.618914e+03,1.581694e+03,1.571489e+03,1.531147e+03,1.515320e+03,1.483374e+03,1.451604e+03,1.419598e+03,1.397570e+03,1.365745e+03,1.338175e+03,1.312158e+03,1.291560e+03,1.275239e+03,1.263009e+03,1.256240e+03,1.251740e+03,1.250804e+03,1.253114e+03,1.257841e+03,1.265544e+03,1.276122e+03,1.292488e+03,1.314525e+03,1.341911e+03,1.373548e+03,1.406410e+03,1.453411e+03,1.503397e+03,1.559309e+03,1.609510e+03,1.662029e+03,1.713583e+03,1.744162e+03,1.781477e+03,1.809250e+03,1.826849e+03,1.845413e+03,1.825996e+03,1.808191e+03,1.777699e+03,1.738394e+03,1.698121e+03,1.643703e+03,
1.680712e+03,1.689812e+03,1.693632e+03,1.689431e+03,1.668686e+03,1.665512e+03,1.644934e+03,1.621074e+03,1.596639e+03,1.574659e+03,1.545493e+03,1.515156e+03,1.485351e+03,1.454302e+03,1.424446e+03,1.394201e+03,1.364031e+03,1.338771e+03,1.316603e+03,1.293016e+03,1.278535e+03,1.264052e+03,1.255192e+03,1.251919e+03,1.250687e+03,1.252311e+03,1.257640e+03,1.266390e+03,1.277900e+03,1.292188e+03,1.314703e+03,1.335044e+03,1.369596e+03,1.407117e+03,1.454260e+03,1.506397e+03,1.558608e+03,1.612517e+03,1.651725e+03,1.704036e+03,1.747915e+03,1.785214e+03,1.811734e+03,1.827480e+03,1.831632e+03,1.826977e+03,1.808056e+03,1.777820e+03,1.747184e+03,1.701668e+03,1.644901e+03,
1.682286e+03,1.690909e+03,1.694848e+03,1.691396e+03,1.682184e+03,1.666557e+03,1.646192e+03,1.622647e+03,1.583346e+03,1.573694e+03,1.531535e+03,1.504692e+03,1.484861e+03,1.453747e+03,1.421569e+03,1.397074e+03,1.367371e+03,1.338322e+03,1.312796e+03,1.291410e+03,1.274902e+03,1.262309e+03,1.255146e+03,1.251011e+03,1.250590e+03,1.251999e+03,1.258097e+03,1.265176e+03,1.276771e+03,1.289914e+03,1.311861e+03,1.338115e+03,1.370836e+03,1.411601e+03,1.458556e+03,1.507232e+03,1.558957e+03,1.610484e+03,1.664910e+03,1.713549e+03,1.743286e+03,1.780509e+03,1.808222e+03,1.826666e+03,1.832098e+03,1.826244e+03,1.807825e+03,1.778578e+03,1.747868e+03,1.702512e+03,1.647954e+03,
1.683786e+03,1.689661e+03,1.694870e+03,1.691312e+03,1.681531e+03,1.665190e+03,1.645115e+03,1.622743e+03,1.597052e+03,1.575287e+03,1.544988e+03,1.514368e+03,1.483423e+03,1.459285e+03,1.426699e+03,1.394722e+03,1.363607e+03,1.336279e+03,1.311692e+03,1.290502e+03,1.274341e+03,1.265117e+03,1.255528e+03,1.250906e+03,1.249851e+03,1.252055e+03,1.256252e+03,1.264639e+03,1.275243e+03,1.291227e+03,1.312517e+03,1.340976e+03,1.371309e+03,1.410673e+03,1.451771e+03,1.502609e+03,1.557454e+03,1.609222e+03,1.648584e+03,1.700824e+03,1.744754e+03,1.782392e+03,1.808837e+03,1.825694e+03,1.842993e+03,1.825469e+03,1.808693e+03,1.780190e+03,1.741004e+03,1.693767e+03,1.642389e+03,
1.682889e+03,1.691060e+03,1.694365e+03,1.691083e+03,1.678990e+03,1.653453e+03,1.633643e+03,1.625697e+03,1.598930e+03,1.570784e+03,1.542906e+03,1.512967e+03,1.481740e+03,1.446791e+03,1.418814e+03,1.395082e+03,1.365937e+03,1.336092e+03,1.310795e+03,1.289398e+03,1.276461e+03,1.262256e+03,1.254297e+03,1.249655e+03,1.249799e+03,1.252019e+03,1.255994e+03,1.264144e+03,1.275747e+03,1.289236e+03,1.309997e+03,1.337893e+03,1.372976e+03,1.408850e+03,1.448439e+03,1.495332e+03,1.549482e+03,1.605512e+03,1.655296e+03,1.702931e+03,1.752173e+03,1.773629e+03,1.803594e+03,1.822777e+03,1.827910e+03,1.831774e+03,1.806086e+03,1.780278e+03,1.741211e+03,1.694085e+03,1.642559e+03,
1.680832e+03,1.688070e+03,1.692958e+03,1.689793e+03,1.678720e+03,1.649178e+03,1.645430e+03,1.621862e+03,1.596025e+03,1.569322e+03,1.539507e+03,1.509677e+03,1.486454e+03,1.445999e+03,1.422521e+03,1.392682e+03,1.361295e+03,1.333088e+03,1.307950e+03,1.289638e+03,1.273006e+03,1.259753e+03,1.252474e+03,1.248546e+03,1.247661e+03,1.250263e+03,1.254601e+03,1.261885e+03,1.274064e+03,1.289668e+03,1.311083e+03,1.338098e+03,1.364642e+03,1.405268e+03,1.452151e+03,1.500801e+03,1.551828e+03,1.604636e+03,1.641321e+03,1.692081e+03,1.738019e+03,1.774786e+03,1.813480e+03,1.827568e+03,1.823262e+03,1.819008e+03,1.801470e+03,1.773372e+03,1.741373e+03,1.696099e+03,1.639888e+03,
