-655.000	-111.000	4.000
3088.000	921.000	8.000
-22620.000	-5601.000	12.000
8158.000	-3303.000	16.000
28890.000	13626.000	20.000
-12817.000	-2117.000	24.000
1548.000	8576.000	28.000
12638.000	1977.000	32.000
16219.000	5172.000	36.000
-23199.000	-19708.000	40.000
-25299.000	-87424.000	44.000
-81317.000	-112098.000	48.000
-82036.000	-116748.000	52.000
-65278.000	-94961.000	56.000
-80734.000	-69690.000	60.000
13.000	-16.000	64.000
79.000	-8.000	68.000
-441.000	-316.000	72.000
1568.000	1905.000	76.000
15377.000	-15179.000	80.000
5643.000	2317.000	84.000
-22358.000	22267.000	88.000
13161.000	3456.000	92.000
318.000	22332.000	96.000
-21963.000	65050.000	100.000
-30152.000	96487.000	104.000
-99793.000	142743.000	108.000
-234718.000	143680.000	112.000
-299936.000	107252.000	116.000
-266155.000	4014.000	120.000
-201405.000	-54082.000	124.000
-4.000	-82.000	128.000
-146.000	283.000	132.000
550.000	-1227.000	136.000
-4814.000	8025.000	140.000
385.000	11555.000	144.000
4999.000	-15028.000	148.000
-4597.000	3752.000	152.000
-9586.000	-209.000	156.000
-16937.000	-1291.000	160.000
-54006.000	5690.000	164.000
-86958.000	-29375.000	168.000
-75531.000	-67560.000	172.000
-69849.000	-68652.000	176.000
-82456.000	-58363.000	180.000
-58476.000	-77003.000	184.000
-67241.000	-49226.000	188.000
72.000	-89.000	192.000
-82.000	-91.000	196.000
462.000	510.000	200.000
-4065.000	-2405.000	204.000
5776.000	-4847.000	208.000
4745.000	12169.000	212.000
10748.000	14039.000	216.000
14214.000	-112.000	220.000
-19341.000	30880.000	224.000
-1301.000	19458.000	228.000
-8220.000	36868.000	232.000
-51991.000	98102.000	236.000
-122616.000	96860.000	240.000
-164836.000	73943.000	244.000
-158009.000	43459.000	248.000
-129449.000	8021.000	252.000
-32.000	-52.000	256.000
521.000	116.000	260.000
-2169.000	-389.000	264.000
11338.000	7232.000	268.000
35218.000	-2968.000	272.000
-3375.000	-13697.000	276.000
-21555.000	14338.000	280.000
-25725.000	2213.000	284.000
-32383.000	1500.000	288.000
-30739.000	5714.000	292.000
-55939.000	-6269.000	296.000
-93925.000	-35818.000	300.000
-95564.000	-57375.000	304.000
-72205.000	-59882.000	308.000
-69974.000	-60232.000	312.000
