  2.0000000e-001	  1.6737023e-001	
  3.2500000e-001	  1.6733679e-001	
  4.5000000e-001	  1.6717221e-001	
  5.7500000e-001	  1.6703891e-001	
  7.0000000e-001	  1.6674271e-001	
  8.2500000e-001	  1.6634292e-001	
  9.5000000e-001	  1.6574965e-001	
  1.0750000e+000	  1.6494923e-001	
  1.2000000e+000	  1.6399327e-001	
  1.3250000e+000	  1.6275619e-001	
  1.4500000e+000	  1.6137090e-001	
  1.5750000e+000	  1.5973012e-001	
  1.7000000e+000	  1.5787754e-001	
  1.8250000e+000	  1.5587217e-001	
  1.9500000e+000	  1.5368731e-001	
  2.0750000e+000	  1.5144894e-001	
  2.2000000e+000	  1.4896015e-001	
  2.3250000e+000	  1.4645290e-001	
  2.4500000e+000	  1.4379877e-001	
  2.5750000e+000	  1.4105809e-001	
  2.7000000e+000	  1.3830037e-001	
  2.8250000e+000	  1.3538455e-001	
  2.9500000e+000	  1.3253728e-001	
  3.0750000e+000	  1.2968354e-001	
  3.2000000e+000	  1.2680963e-001	
