-83.000	-81.000	0.000
66.000	163.000	4.000
-67.000	-867.000	8.000
32.000	4097.000	12.000
-2872.000	1602.000	16.000
-26554.000	-1517.000	20.000
-13229.000	-3181.000	24.000
20806.000	25744.000	28.000
-17035.000	52398.000	32.000
-118156.000	-42505.000	36.000
-17340.000	-179122.000	40.000
130154.000	-228337.000	44.000
346332.000	-565871.000	48.000
908411.000	-514230.000	52.000
1006955.000	207440.000	56.000
345288.000	595946.000	60.000
57.000	-16.000	64.000
-196.000	7.000	68.000
1009.000	-284.000	72.000
-4153.000	1277.000	76.000
3115.000	6837.000	80.000
652.000	14024.000	84.000
1067.000	37782.000	88.000
-17671.000	8094.000	92.000
11705.000	20346.000	96.000
-135655.000	50485.000	100.000
-135926.000	-199555.000	104.000
232088.000	-472476.000	108.000
463406.000	-316031.000	112.000
604678.000	-194247.000	116.000
636184.000	18014.000	120.000
394818.000	254942.000	124.000
21.000	-50.000	128.000
-4.000	166.000	132.000
-9.000	-658.000	136.000
799.000	2844.000	140.000
226.000	9826.000	144.000
-40.000	-13666.000	148.000
16901.000	4095.000	152.000
-22946.000	10040.000	156.000
752.000	-18773.000	160.000
84416.000	-101244.000	164.000
77528.000	-149668.000	168.000
-3857.000	-125597.000	172.000
211871.000	-466457.000	176.000
741164.000	-340242.000	180.000
709622.000	207649.000	184.000
233783.000	287467.000	188.000
-138.000	22.000	192.000
242.000	-140.000	196.000
-1061.000	846.000	200.000
4277.000	-3640.000	204.000
13029.000	-4246.000	208.000
-17222.000	-6539.000	212.000
-13167.000	-4595.000	216.000
15054.000	31340.000	220.000
-15526.000	52657.000	224.000
-38283.000	-2809.000	228.000
-58046.000	-57352.000	232.000
14680.000	-199539.000	236.000
229087.000	-327925.000	240.000
544019.000	-268074.000	244.000
622317.000	105081.000	248.000
216126.000	251759.000	252.000
-15.000	6.000	256.000
36.000	-148.000	260.000
-307.000	573.000	264.000
2378.000	-2454.000	268.000
-772.000	-2157.000	272.000
14552.000	35600.000	276.000
17378.000	30661.000	280.000
15261.000	-47179.000	284.000
94384.000	-59380.000	288.000
30230.000	137131.000	292.000
-109282.000	-31754.000	296.000
118917.000	-255322.000	300.000
334001.000	-236692.000	304.000
394471.000	-28581.000	308.000
282573.000	57407.000	312.000
155178.000	164554.000	316.000
12.000	49.000	320.000
-25.000	-32.000	324.000
53.000	390.000	328.000
-983.000	-1661.000	332.000
5126.000	2173.000	336.000
-8654.000	350.000	340.000
-11953.000	12131.000	344.000
-18699.000	16198.000	348.000
-81321.000	31093.000	352.000
-70957.000	-52722.000	356.000
-19686.000	-116430.000	360.000
-8118.000	-127480.000	364.000
176089.000	-248136.000	368.000
406653.000	-147856.000	372.000
355298.000	112827.000	376.000
45484.000	190256.000	380.000
-7.000	-18.000	384.000
78.000	252.000	388.000
-238.000	-1094.000	392.000
1537.000	5274.000	396.000
2228.000	9499.000	400.000
-1248.000	-8620.000	404.000
-9002.000	-15880.000	408.000
-5335.000	-31241.000	412.000
96574.000	-18830.000	416.000
99664.000	157279.000	420.000
-82341.000	-18525.000	424.000
58978.000	-248911.000	428.000
215737.000	-124214.000	432.000
160017.000	-16371.000	436.000
131082.000	-12058.000	440.000
210867.000	59697.000	444.000
-43.000	29.000	448.000
126.000	34.000	452.000
-610.000	-292.000	456.000
3426.000	1445.000	460.000
-2112.000	1957.000	464.000
-1128.000	21138.000	468.000
-3337.000	47080.000	472.000
-25984.000	-8376.000	476.000
41783.000	-27480.000	480.000
123709.000	-11881.000	484.000
-34613.000	17499.000	488.000
55224.000	-97694.000	492.000
175702.000	-171434.000	496.000
240530.000	-22987.000	500.000
164355.000	57435.000	504.000
101386.000	66636.000	508.000
35.000	32.000	512.000
-83.000	-12.000	516.000
204.000	213.000	520.000
-1003.000	-1081.000	524.000
-6087.000	4118.000	528.000
17658.000	-2365.000	532.000
