Y columns by X rows

X Values:-1.300000e+00,-1.200000e+00,-1.100000e+00,-1,-9.000000e-01,-8.000000e-01,-7.000000e-01,-6.000000e-01,-5.000000e-01,-4.000000e-01,-3.000000e-01,-2.000000e-01,-1.000000e-01,0,1.000000e-01,2.000000e-01,3.000000e-01,4.000000e-01,5.000000e-01,6.000000e-01,7.000000e-01,8.000000e-01,9.000000e-01,1.000000e+00,1.100000e+00,1.200000e+00,1.300000e+00,

Y Values:-1.300000e+00,-1.200000e+00,-1.100000e+00,-1,-9.000000e-01,-8.000000e-01,-7.000000e-01,-6.000000e-01,-5.000000e-01,-4.000000e-01,-3.000000e-01,-2.000000e-01,-1.000000e-01,0,1.000000e-01,2.000000e-01,3.000000e-01,4.000000e-01,5.000000e-01,6.000000e-01,7.000000e-01,8.000000e-01,9.000000e-01,1.000000e+00,1.100000e+00,1.200000e+00,1.300000e+00,
6.053563e+02,6.794701e+02,8.683457e+02,1.236254e+03,1.484042e+03,1.623655e+03,1.638241e+03,1.549646e+03,1.467279e+03,1.409119e+03,1.348863e+03,1.314704e+03,1.287575e+03,1.275397e+03,1.267737e+03,1.269221e+03,1.278716e+03,1.290946e+03,1.306499e+03,1.323775e+03,1.333512e+03,1.331088e+03,1.299669e+03,1.191094e+03,1.125498e+03,1.038977e+03,1.138773e+03,
5.507743e+02,7.298822e+02,9.501323e+02,1.370766e+03,1.546634e+03,1.665700e+03,1.618044e+03,1.522610e+03,1.453755e+03,1.371311e+03,1.330895e+03,1.284746e+03,1.265331e+03,1.247897e+03,1.243875e+03,1.245073e+03,1.255381e+03,1.268869e+03,1.284054e+03,1.309838e+03,1.330454e+03,1.340517e+03,1.326709e+03,1.284673e+03,1.171151e+03,1.093610e+03,1.065570e+03,
6.175538e+02,7.780863e+02,1.029535e+03,1.433545e+03,1.646719e+03,1.684962e+03,1.636781e+03,1.511482e+03,1.416743e+03,1.364922e+03,1.299521e+03,1.272669e+03,1.240128e+03,1.229193e+03,1.221332e+03,1.223932e+03,1.232122e+03,1.249765e+03,1.267465e+03,1.295749e+03,1.318609e+03,1.340533e+03,1.344125e+03,1.311224e+03,1.238427e+03,1.118670e+03,1.089359e+03,
6.240230e+02,8.306272e+02,1.100368e+03,1.530399e+03,1.662196e+03,1.692514e+03,1.625449e+03,1.496960e+03,1.423631e+03,1.342212e+03,1.284518e+03,1.256343e+03,1.224633e+03,1.213049e+03,1.205585e+03,1.207043e+03,1.218702e+03,1.230100e+03,1.255761e+03,1.275284e+03,1.310048e+03,1.333022e+03,1.349436e+03,1.339723e+03,1.275390e+03,1.127782e+03,1.095291e+03,
6.177765e+02,8.740685e+02,1.158041e+03,1.538182e+03,1.726301e+03,1.704688e+03,1.628387e+03,1.494230e+03,1.395849e+03,1.335766e+03,1.276995e+03,1.245061e+03,1.216287e+03,1.205306e+03,1.196572e+03,1.198772e+03,1.209468e+03,1.225413e+03,1.245642e+03,1.273412e+03,1.299449e+03,1.334153e+03,1.349810e+03,1.352737e+03,1.314713e+03,1.203227e+03,1.116408e+03,
6.482144e+02,8.943056e+02,1.202882e+03,1.606560e+03,1.724974e+03,1.733871e+03,1.598125e+03,1.517615e+03,1.401204e+03,1.341973e+03,1.283383e+03,1.241027e+03,1.219772e+03,1.200875e+03,1.196161e+03,1.197865e+03,1.204968e+03,1.222835e+03,1.240680e+03,1.272103e+03,1.299612e+03,1.331985e+03,1.358459e+03,1.366066e+03,1.340775e+03,1.239873e+03,1.151047e+03,
6.957500e+02,8.914536e+02,1.180389e+03,1.602436e+03,1.716934e+03,1.722747e+03,1.644591e+03,1.505256e+03,1.430669e+03,1.345298e+03,1.298107e+03,1.252309e+03,1.227639e+03,1.209419e+03,1.203005e+03,1.202936e+03,1.212079e+03,1.225197e+03,1.248287e+03,1.272435e+03,1.305761e+03,1.338627e+03,1.369566e+03,1.380751e+03,1.353429e+03,1.282808e+03,1.112763e+03,
7.126508e+02,8.616883e+02,1.185257e+03,1.563081e+03,1.722795e+03,1.745442e+03,1.640679e+03,1.547978e+03,1.437094e+03,1.373290e+03,1.309167e+03,1.273060e+03,1.239981e+03,1.226342e+03,1.215142e+03,1.215709e+03,1.224097e+03,1.239578e+03,1.259065e+03,1.289073e+03,1.315141e+03,1.354841e+03,1.381025e+03,1.388482e+03,1.379211e+03,1.293443e+03,1.199922e+03,
6.410589e+02,8.229014e+02,1.152094e+03,1.544948e+03,1.729527e+03,1.767607e+03,1.692679e+03,1.567720e+03,1.490535e+03,1.397030e+03,1.347526e+03,1.295421e+03,1.270136e+03,1.246243e+03,1.238859e+03,1.237329e+03,1.245482e+03,1.259068e+03,1.282718e+03,1.305602e+03,1.342573e+03,1.370404e+03,1.407568e+03,1.420362e+03,1.398944e+03,1.334634e+03,1.212649e+03,
6.903225e+02,7.583574e+02,1.037782e+03,1.447273e+03,1.699842e+03,1.789339e+03,1.758558e+03,1.622491e+03,1.549419e+03,1.442302e+03,1.393640e+03,1.333705e+03,1.306080e+03,1.280645e+03,1.271544e+03,1.268783e+03,1.277311e+03,1.290670e+03,1.313514e+03,1.335678e+03,1.374880e+03,1.402489e+03,1.438991e+03,1.447791e+03,1.431539e+03,1.336371e+03,1.238050e+03,
5.806517e+02,7.084353e+02,9.371900e+02,1.360913e+03,1.616601e+03,1.799195e+03,1.784820e+03,1.691602e+03,1.602317e+03,1.505984e+03,1.445775e+03,1.385842e+03,1.355470e+03,1.327872e+03,1.317866e+03,1.313569e+03,1.321530e+03,1.335105e+03,1.357608e+03,1.385571e+03,1.418166e+03,1.453889e+03,1.478495e+03,1.490387e+03,1.457499e+03,1.344169e+03,1.247793e+03,
5.388507e+02,6.316724e+02,8.060403e+02,1.207637e+03,1.508180e+03,1.767599e+03,1.831346e+03,1.763491e+03,1.700480e+03,1.590175e+03,1.514769e+03,1.460861e+03,1.423674e+03,1.392099e+03,1.379547e+03,1.373907e+03,1.379970e+03,1.393319e+03,1.417001e+03,1.445834e+03,1.478891e+03,1.510157e+03,1.537550e+03,1.528657e+03,1.454521e+03,1.303292e+03,1.224923e+03,
5.239642e+02,5.620558e+02,7.582369e+02,9.663281e+02,1.380891e+03,1.635425e+03,1.815627e+03,1.841801e+03,1.760739e+03,1.705919e+03,1.611071e+03,1.564224e+03,1.507805e+03,1.482118e+03,1.459896e+03,1.453918e+03,1.459088e+03,1.475825e+03,1.494978e+03,1.523722e+03,1.554093e+03,1.586510e+03,1.573581e+03,1.547716e+03,1.428628e+03,1.299952e+03,1.231555e+03,
4.869640e+02,5.201544e+02,6.092543e+02,8.484835e+02,1.075994e+03,1.462353e+03,1.698031e+03,1.834881e+03,1.833889e+03,1.781612e+03,1.739768e+03,1.664862e+03,1.624731e+03,1.583997e+03,1.568497e+03,1.558131e+03,1.561595e+03,1.577444e+03,1.593237e+03,1.624683e+03,1.640118e+03,1.649337e+03,1.621342e+03,1.512588e+03,1.350640e+03,1.226654e+03,1.176972e+03,
4.461112e+02,4.722933e+02,5.575436e+02,6.995554e+02,9.133115e+02,1.174025e+03,1.500487e+03,1.686104e+03,1.820639e+03,1.845550e+03,1.821176e+03,1.787920e+03,1.741908e+03,1.719498e+03,1.690529e+03,1.683129e+03,1.682527e+03,1.690471e+03,1.698154e+03,1.713022e+03,1.696708e+03,1.667147e+03,1.558769e+03,1.413813e+03,1.242853e+03,1.153447e+03,1.115620e+03,
3.902372e+02,4.169197e+02,5.051525e+02,5.796484e+02,7.438115e+02,9.114463e+02,1.204596e+03,1.446719e+03,1.669865e+03,1.777408e+03,1.835882e+03,1.841896e+03,1.835023e+03,1.826286e+03,1.805986e+03,1.797114e+03,1.788966e+03,1.784202e+03,1.768426e+03,1.744351e+03,1.689969e+03,1.574045e+03,1.414733e+03,1.252146e+03,1.146155e+03,1.063456e+03,1.042513e+03,
3.530722e+02,3.804689e+02,4.363405e+02,5.038074e+02,5.987303e+02,7.425669e+02,8.922056e+02,1.147228e+03,1.347000e+03,1.536950e+03,1.687304e+03,1.743473e+03,1.787569e+03,1.810571e+03,1.818584e+03,1.809301e+03,1.790903e+03,1.765451e+03,1.711174e+03,1.626311e+03,1.514755e+03,1.359930e+03,1.210751e+03,1.068287e+03,9.936442e+02,9.540226e+02,9.177941e+02,
3.124187e+02,3.389049e+02,3.943780e+02,4.392530e+02,5.202413e+02,5.830233e+02,7.195248e+02,8.350016e+02,1.032493e+03,1.169011e+03,1.347236e+03,1.462648e+03,1.547592e+03,1.591404e+03,1.622481e+03,1.620835e+03,1.591316e+03,1.540691e+03,1.461979e+03,1.330689e+03,1.220508e+03,1.064989e+03,9.802377e+02,8.951373e+02,8.766452e+02,8.238882e+02,7.676253e+02,
2.801258e+02,2.977986e+02,3.468503e+02,3.802204e+02,4.451809e+02,4.838270e+02,5.702893e+02,6.342794e+02,7.567604e+02,8.473639e+02,9.881990e+02,1.066712e+03,1.172781e+03,1.225627e+03,1.252908e+03,1.252125e+03,1.219696e+03,1.165421e+03,1.078489e+03,9.905165e+02,8.935549e+02,8.388101e+02,7.733194e+02,7.630242e+02,7.204706e+02,6.876538e+02,6.360759e+02,
2.453933e+02,2.680226e+02,2.993254e+02,3.381200e+02,3.805867e+02,4.157881e+02,4.757148e+02,5.082698e+02,5.809051e+02,6.255773e+02,6.998773e+02,7.704092e+02,8.079858e+02,8.572121e+02,8.712656e+02,8.664588e+02,8.467025e+02,8.006784e+02,7.563763e+02,7.020844e+02,6.825372e+02,6.434634e+02,6.438822e+02,6.142335e+02,5.880282e+02,5.635378e+02,5.156194e+02,
